id,text
11679,be generally refer
11680,be foal in
11681,box an exacta allow
11682,be generally use
11683,to withstand travel
11684,must be coordinate properly
11685,may negatively affect
11686,to occur
11687,have also hold
11688,have a rich history of horse racing point to point
11689,alternate progressively forge
11690,truly become
11691,set an example by instill
11692,[ be ] archbishop [ from ]
11693,set an example by visit
11694,contribute also
11695,[ be ] most significant secular supporter [ of ]
11696,feature significantly
11697,begin -PRON- pontificate by give
11698,[ be ] bishop [ of ]
11699,[ be ] protestant son [ of ]
11700,be establish unequivocally
11701,[ be ] religious [ of ]
11702,continue to take
11703,alienated
11704,go to meet
11705,culminate ecclesiastically
11706,seek to provide for -PRON- well - being by establish
11707,seek to provide
11708,seek to convert
11709,[ be ] bull [ of ]
11710,have be throw
11711,reconvert
11712,likely form
11713,thronged to hear
11714,thronged
11715,greatly influence
11716,be persecute
11717,[ be ] a knight from
11718,slaughter
11719,[ be ] elect king in
11720,be spearhead
11721,touch off
11722,reassert
11723,[ be ] martyr [ of ]
11724,generally become know
11725,to have reconcile
11726,forbid the celebration of the mass repudiate
11727,[ be ] absent daughter [ of ]
11728,have govern
11729,be start with
11730,sign the document to define
11731,be a doctor of
11732,belong to the second generation of the reformation publishing
11733,have rather ignominiously be call
11734,summon luther to answer
11735,summon
11736,may have concede
11737,to be send
11738,may be divide
11739,could translate
11740,become widely accept
11741,quickly agree
11742,move independently
11743,begin develop
11744,increasingly come
11745,have begin to develop
11746,impute
11747,be question
11748,do not succeed
11749,be naturally
11750,pledge to persecute
11751,be legally define
11752,to have be establish
11753,evangelize
11754,make the scripture more accessible cause
11755,to be resist
11756,yield to read
11757,[ be ] a doctor in
11758,shall establish
11759,gather the work of the previous generation to define
11760,articulate
11761,embrace as well
11762,[ be ] a well know scholar of
11763,decisively shape
11764,would erupt
11765,have be document
11766,do not dispense
11767,can also be understand
11768,affirm
11769,be most accurately use
11770,see john wesley see
11771,be pit
11772,to acquire
11773,issue the edict of nantes promise
11774,would be allow
11775,could decide
11776,be decide in
11777,be reverse
11778,be use politically
11779,begin preach
11780,push -PRON- reform as reject
11781,be slay
11782,convert to that faith rule
11783,be also disseminate
11784,spread almost entirely
11785,be not initiate
11786,be potentially
11787,aim to change
11788,extend eastward
11789,be plain
11790,be dissect
11791,have settle
11792,have long
11793,to make lynching
11794,refuse to publicly support
11795,work to persuade
11796,to commute
11797,break with precedent by invite
11798,[ be ] educator [ from ]
11799,have strike up
11800,would meet
11801,deed
11802,help reform
11803,by be
11804,help work
11805,have be work to contribute
11806,have be work
11807,after step down
11808,would knock down
11809,begin to advocate
11810,could learn
11811,notably support
11812,[ be ] chief civilian instructor [ from ]
11813,also fly
11814,cheerfully announce
11815,be mistakenly cite
11816,do use
11817,make hold
11818,effectively force
11819,only relaxed
11820,[ be ] back governor [ of ]
11821,reappoint
11822,speak in favor of the declaration call
11823,generally describe
11824,be sharply discourage
11825,see state
11826,personally consider
11827,have speech of
11828,be list as
11829,[ be ] social secretary [ of ]
11830,have be contemplate leave
11831,have be contemplate
11832,threaten to disinherit
11833,[ be ] political advisor [ of ]
11834,on be
11835,[ be ] headmaster [ of ]
11836,officiate
11837,[ be ] give niece [ of ]
11838,give away sign
11839,spend a preliminary honeymoon of one week at hyde park set up housekeeping
11840,spend a preliminary honeymoon of one week at hyde park set up
11841,[ be ] attorney [ from ]
11842,would join with -PRON- old friend to form
11843,would join
11844,to oppose
11845,to relinquish
11846,make more bitter by learn
11847,spend arrange
11848,spend catalog
11849,propose turn over
11850,fall madly
11851,ca n't kiss
11852,want to kiss
11853,want to put
11854,despise
11855,intend to blackmail
11856,indicate include
11857,join friend in buy
11858,teach upper - level course in american history emphasize
11859,teach upper - level course in american literature emphasize
11860,teach upper - level course emphasize
11861,continue to teach
11862,invade the netherlands mark
11863,"invade belgium , luxembourg mark"
11864,find -PRON- again depressed fear
11865,be dissuade
11866,consider travel to europe to work
11867,consider travel
11868,to restrict
11869,lobby -PRON- husband to allow
11870,persecute
11871,successfully secure
11872,have not force
11873,play an instrumental role in draft
11874,continue to pen
11875,publicly disagree
11876,widely regard
11877,after be strike
11878,join franklin make
11879,join franklin in touring
11880,tour england visit
11881,by see
11882,have katy mann of
11883,[ be ] secretary [ of ]
11884,lock
11885,enthusiastically support
11886,would suffer
11887,permanently paralyzed
11888,be vacation
11889,fight a protracted battle persuade
11890,fight a protracted battle with -PRON- persuade
11891,increasingly break
11892,to stop publicly criticize
11893,to stop publicly
11894,never support
11895,to chair
11896,do not like to live
11897,seek to control
11898,only bear
11899,be formally designate
11900,have personally own
11901,have inspiration work of
11902,have the education work of
11903,have an outstanding woman in
11904,seek to cultivate
11905,last say
11906,be beloved by
11907,wish to continue
11908,[ be ] mayor [ of ]
11909,co - chair
11910,expand role in war preparation work to give
11911,expand role in war preparation work
11912,conflict so sharply
11913,continue -PRON- article publish
11914,"represent a conscious attempt to use journalism "" to overcome social isolation "" for woman by make "" public communication a two - way channel "" deal"
11915,set out to redefine
11916,before become
11917,to speak
11918,after teach
11919,be active with
11920,remain spend
11921,oppose the project cite
11922,[ be ] fifth cousin [ of ]
11923,must have cause
11924,would squelch
11925,take -PRON- son hop
11926,could never think
11927,agree to give away
11928,[ be ] eleanor become first lady of
11929,have traditionally be restrict
11930,[ be ] immediate predecessor [ of ]
11931,subtitle
11932,have end -PRON- feminist activism state
11933,have end
11934,[ be ] physician [ of ]
11935,be likely limit
11936,to have develop
11937,be discriminate
11938,equally extended
11939,agree to repay
11940,insist on limit
11941,motivated
11942,[ be ] once tell daughter [ of ]
11943,do not come naturally
11944,also consider -PRON- ill - suit to motherhood write
11945,also consider
11946,say add
11947,have warm
11948,gossip
11949,have mislead
11950,be familiar with
11951,unwittingly present
11952,criticize faber 's argument call
11953,argue generate
11954,[ be ] maternal grandmother [ of ]
11955,be stamp
11956,begin serve
11957,carefully coach
11958,also start work raise
11959,also start work
11960,use -PRON- contact win
11961,use -PRON- contact to strengthen
11962,be promote smith 's candidacy for franklin 's nomination as the democratic party 's candidate for governor of new york succeed
11963,be promote smith 's candidacy for president succeed
11964,travel widely to inspect
11965,travel widely
11966,travel widely report
11967,[ be ] deal administrator [ of ]
11968,[ be ] state police sergeant [ from ]
11969,have assign
11970,coach
11971,[ be ] machine [ from ]
11972,[ be ] the archbishop of
11973,march call
11974,visit the veteran listen
11975,be a niece of
11976,[ be ] a niece of
11977,have an unhappy childhood have suffer
11978,be influence at
11979,be deeply influence
11980,resolve to seek
11981,begin give
11982,significantly redefine
11983,regularly make
11984,press the united states to support
11985,also privately oppose
11986,speak out warn
11987,reportedly could play
11988,typically result
11989,thwart
11990,have file
11991,would throw away good card to make
11992,would throw away
11993,never practice
11994,soak
11995,would n't know
11996,s ask
11997,gamble
11998,compel
11999,have run afoul
12000,attempt to placate
12001,be entomb
12002,duet
12003,wan na make
12004,cut a deal to get
12005,accidentally drop
12006,to pronounce
12007,mispronounce
12008,apparently feel
12009,[ be ] be wife [ of ]
12010,learn to play correctly
12011,even work play
12012,even work
12013,would substitute
12014,would acquire
12015,be specifically refer
12016,recycle
12017,start buy
12018,construct an underground tunnel provide
12019,contribute substantially to the community building
12020,contribute substantially
12021,could generate
12022,continue to believe
12023,would head off
12024,have oppose
12025,go to claim
12026,of foment
12027,be inch
12028,entirely trust
12029,continue to do
12030,contravene
12031,successfully race
12032,leave the company bear
12033,agree to do
12034,be award in
12035,could bestow
12036,[ be ] a former secretary [ from ]
12037,[ be ] a former united states secretary of
12038,explicitly condemn
12039,be denounce
12040,for provoke
12041,only read
12042,probably never read
12043,do know
12044,be not accuse
12045,actively hire
12046,hope to republish
12047,never privately recant
12048,could negotiate
12049,by invite
12050,could subscribe
12051,simultaneously entertain
12052,to instruct
12053,be poenae
12054,be despise
12055,[ be ] congratulate friend [ of ]
12056,may recover
12057,congratulate -PRON- friend on buy
12058,congratulate
12059,to have live
12060,would have receive
12061,tentatively estimate
12062,privately own
12063,more absorb
12064,train
12065,could ascend
12066,be be condemn
12067,absolve
12068,could be memorialise
12069,could be remember
12070,be advertise beforehand
12071,could include
12072,be prepare
12073,be advertise
12074,should sit
12075,to sit together
12076,crucify
12077,no matter offer
12078,bewail
12079,should never ask
12080,customarily keep
12081,have celebrate
12082,may postpone
12083,may drum up
12084,to curb
12085,formalised
12086,cap
12087,would otherwise suffer
12088,may cost
12089,would be identify
12090,celebrate -PRON- dacian victory use
12091,to spiral
12092,be ignore
12093,do little to stop
12094,surround below
12095,could assess
12096,could be submit
12097,could vent
12098,could be serve
12099,volunteer to fight
12100,volunteer
12101,have be grant
12102,without endanger
12103,could not offer
12104,place woman except
12105,be as far
12106,be a source for
12107,be frame
12108,never disgrace
12109,would emulate
12110,to extend
12111,have be order
12112,could refer
12113,[ be ] popularist opponent [ of ]
12114,could refer publicly
12115,feast
12116,be stain
12117,be inflict
12118,demean
12119,attempt to limit
12120,may have be involve
12121,to have relish
12122,segregate
12123,attempt to recreate
12124,may participate
12125,focus on portray
12126,kneel
12127,to have mean
12128,to drum up
12129,may have be use
12130,corrode
12131,better dol out
12132,be hardly justify
12133,be justify as
12134,could transcend
12135,voluntarily fight
12136,have be revive
12137,may have attend
12138,also be
12139,be take down
12140,have each be ask
12141,at least may put
12142,do survive to fight
12143,do survive
12144,may even have become
12145,could be sentence
12146,could be legally revert
12147,could be met
12148,to have be associate
12149,clearly state
12150,note uncomfortably
12151,may achieve
12152,would inform
12153,could hold
12154,to subsidize
12155,be morally
12156,be spiritually
12157,be an instrument of
12158,deplore
12159,[ be ] dead father [ of ]
12160,"fight to the death in rome 's "" cattle market "" forum to honor"
12161,be honour with
12162,know to arrange
12163,would check
12164,be flamboyantly decorate
12165,to expect
12166,may have be accompany
12167,may have heighten
12168,be accommodate
12169,could accommodate
12170,could have house
12171,could be throw
12172,skirt
12173,virtuously dedicate
12174,stage a dinner entertainment use
12175,stage
12176,kill not
12177,avenge
12178,leave behind
12179,be star
12180,portray then
12181,may have protect
12182,may have fight
12183,also happen
12184,to exceed
12185,to boost
12186,so fire
12187,trickle
12188,look wart
12189,attempt to emulate
12190,after lose
12191,would fight
12192,probably last
12193,[ be ] the type [ from ]
12194,could be include
12195,to have enjoy
12196,to disgrace
12197,religiously exclude
12198,glorify
12199,disgrace
12200,could keep
12201,have want
12202,lay on
12203,attempt to follow
12204,would have be send straight
12205,fight to impress
12206,titillate
12207,to have find
12208,probably submit
12209,could better afford
12210,be put on
12211,come much
12212,be legally enslave
12213,compound
12214,familia
12215,continue very gradually shorn
12216,would have mean
12217,would have be strip
12218,be drag
12219,propose drag
12220,propose deny
12221,may have be subject
12222,could be redeem
12223,may see the sport without pay
12224,to take down
12225,obey
12226,have of see
12227,disoblige
12228,have act
12229,survive to suggest
12230,be reserve for
12231,to intend
12232,would have break
12233,elope
12234,desert
12235,would have aim
12236,may may not have be
12237,loathe
12238,fight as a secutor styling
12239,to safely demonstrate
12240,to have kill
12241,re - dedicate
12242,to have restyl
12243,to have perform
12244,invariably disapprove
12245,help mitigate
12246,have not adorn
12247,have teach
12248,be afford
12249,bestow
12250,furnished
12251,be carry in
12252,enter then
12253,be inaugurate in
12254,be swollen
12255,may have prompt
12256,to draft
12257,[ be ] erstwhile opponent [ of ]
12258,could stop entirely
12259,pause
12260,be formally exclude
12261,bend -PRON- own rule enjoy
12262,bent
12263,have waive
12264,flout
12265,may have be be mark thus
12266,would rise
12267,have freeze of
12268,use relay of horseman to bring
12269,have publish to produce
12270,be frozen
12271,refine the pot - freezer method make
12272,refined
12273,be cool
12274,do much to popularize
12275,even suggest use
12276,even suggest
12277,congeal
12278,churn
12279,be sweeten
12280,combine -PRON- to create
12281,[ be ] engineer [ from ]
12282,to have serve
12283,also specialize
12284,drive up
12285,be call over
12286,not press
12287,bake
12288,do quicker
12289,be attribute in
12290,claim to have create
12291,forbid serve
12292,may be reduce
12293,can contain
12294,have a combination of
12295,shut
12296,may stand
12297,must lie
12298,put in
12299,could not sell
12300,be widely copy
12301,begin import
12302,to manufacture
12303,boil
12304,be add in
12305,endorse serve
12306,turn shipping cutting
12307,turn ice harvesting cut
12308,to start produce
12309,can be purchase
12310,[ be ] duchess [ from ]
12311,to have bring
12312,respond by say
12313,be complicit
12314,do quickly
12315,taper down seamlessly
12316,can be confuse
12317,be ingest
12318,can be distinguish
12319,have be misidentifi
12320,closely relate
12321,[ be ] mycologist [ from ]
12322,be generally pick
12323,have be define
12324,lend well
12325,be not eat
12326,to maintain quite well
12327,by become
12328,can also be crush
12329,can develop
12330,be generally describe
12331,to command
12332,be very high
12333,may protect
12334,to grow
12335,be most commonly make
12336,will stay
12337,be simply call
12338,lift the damper sustain
12339,can have support
12340,to strengthen
12341,be damp
12342,be not strike
12343,be raise slightly
12344,to vibrate sympathetically
12345,bridge
12346,by laminate
12347,[ be ] the manufacturer [ from ]
12348,[ be ] the austrian manufacturer of
12349,be notch
12350,to more freely resonate
12351,have [ number of ] white key
12352,have [ number of ] key
12353,time
12354,should go
12355,would absorb
12356,vibrate
12357,can be shift
12358,be not simply
12359,carefully assess
12360,to mimic
12361,use a similar approach lower
12362,mimic play
12363,synthesize
12364,gradually become
12365,help create
12366,can exceed
12367,also claim
12368,keep raise
12369,can be easily transport
12370,be quickly succeed
12371,break new musical ground by combine
12372,may adjust -PRON- interpretation of historical composition to account
12373,may adjust
12374,glue
12375,"use quarter - saw , defect - free spruce of close annular grain carefully season -PRON- before fabricate"
12376,"use quarter - saw , defect - free spruce of close annular grain carefully season"
12377,[ be ] pianist [ from ]
12378,have [ number of ] the usual key
12379,high play
12380,have also manufacture
12381,manufacture such
12382,have make -PRON- one of the western world 's most familiar musical instrument in play
12383,can move
12384,disengage
12385,can user -PRON- foot to play
12386,can user
12387,write specifically
12388,be develop primarily
12389,barely rise
12390,begin accompany
12391,temper
12392,have 97 key reach
12393,can cover
12394,be commonly make
12395,be traditionally make
12396,use almost exclusively
12397,well acquaint
12398,be the keeper of
12399,be invent during
12400,replicate
12401,could be use
12402,could not produce
12403,offer the good feature of both instrument combine
12404,use this pedal to sustain a single bass note or chord playing
12405,use this pedal to sustain
12406,do not like -PRON- claim
12407,even serve in sell
12408,even serve
12409,do approve
12410,to help sell
12411,soft be
12412,subtract
12413,could withstand
12414,need regular tuning to keep
12415,to compensate
12416,lead ultimately
12417,bring lead ultimately
12418,be laminate
12419,must endure
12420,to vary
12421,would overpower
12422,compensate
12423,be largely determine
12424,overcome this by decorate
12425,quickly gain
12426,have also be use prominently
12427,electronically manipulate
12428,can be amplify
12429,to help teach
12430,depress
12431,be mechanically pluck
12432,copy
12433,replay
12434,be introduce about
12435,be informally call
12436,be tall
12437,can accommodate
12438,vibrate sympathetically
12439,actually use
12440,can output
12441,attain
12442,be improve
12443,by string
12444,have also appeal
12445,satisfy
12446,be generally make
12447,have also incorporate
12448,have launch
12449,could be connect
12450,to lack
12451,[ be ] writer [ from ]
12452,be gottfried
12453,be no longer press
12454,be solve
12455,would damp
12456,must strike
12457,can repeat rapidly
12458,must return
12459,be a model for
12460,be place leftmost
12461,to strike
12462,move the hammer closer to the string allow
12463,be patent in
12464,pull on the lever to make
12465,have back
12466,could be tune
12467,start manufacture
12468,silence
12469,indicate respectively
12470,can weigh
12471,be filter
12472,by grip
12473,to piece
12474,to be do
12475,to have evolve
12476,keep away
12477,usually use
12478,to be confuse
12479,open widely
12480,press -PRON- tongue force
12481,to pass out sideways
12482,partly shut
12483,to have provide
12484,to survive use
12485,be further support
12486,could have occur gradually
12487,could have exploit new resource use
12488,could have exploit
12489,to have derive
12490,lived carve
12491,trait
12492,help shape
12493,shade
12494,succeed in subjugate
12495,be teach almost exclusively
12496,could understand
12497,also speak
12498,most commonly speak
12499,interrupt
12500,quickly degenerate
12501,to overthrow rapidly
12502,lapse
12503,to follow up
12504,have produce many great player win
12505,resurface albeit
12506,dedicate -PRON- to founding
12507,have right deny to roman catholics practise
12508,have right deny to both presbyterians practise
12509,practise
12510,to purchase
12511,to be allow
12512,have involve
12513,try to enter
12514,use violence to intimidate
12515,exclude most of ulster 's population from have
12516,suffer discrimination under the penal laws mainly descend
12517,relieve
12518,have [ number of ] inhabitant list in order of population
12519,be not share
12520,be on establish
12521,be also know also
12522,only be give
12523,moot
12524,to order
12525,be effectively confirm
12526,choose to opt
12527,resolve to leave
12528,have largely disappear
12529,[ be ] foster son king [ of ]
12530,survive mainly
12531,do not announce
12532,mostly support
12533,swiftly put down
12534,become harden mostly not exclusively
12535,also not trust politician to support
12536,also not trust
12537,would have devolve
12538,[ be ] republican [ from ]
12539,volunteer to serve
12540,[ be ] opposition to
12541,most heavily report
12542,[ be ] a politician [ of ]
12543,popularly call
12544,[ be ] barrister [ of ]
12545,continue to rule
12546,[ be ] great [ from ]
12547,to plant
12548,[ be ] senior [ of ]
12549,[ be ] senior [ from ]
12550,be also play
12551,be by far
12552,be strategically
12553,[ be ] central great [ from ]
12554,jointly operate
12555,continue to demarcate
12556,have an urban population of over half a million inhabitant make
12557,have elect
12558,to dáil
12559,have be anglicise
12560,have yield
12561,to constitute
12562,have be postpone
12563,freely organise
12564,to disassemble
12565,to prepare to relocate
12566,be transport eastward
12567,have a new compact in
12568,to be use for
12569,award the islander after deduct
12570,to petition
12571,refuse to compel
12572,detonate
12573,be detonate
12574,could be space
12575,want to determine
12576,primarily take
12577,confirm portray
12578,to exist
12579,[ be ] the military governor of
12580,could begin test
12581,could begin
12582,to voluntarily relocate
12583,will go believe
12584,to potentially relocate
12585,have never live
12586,may appoint
12587,be know for
12588,be mainly know
12589,may have know
12590,perhaps think
12591,be not live
12592,hover
12593,to consider revoke
12594,[ be ] the missionary [ from ]
12595,continue as well
12596,be both name
12597,should check the rule before cross
12598,should check
12599,raft
12600,run roughly east
12601,nurture
12602,though be
12603,be paddle
12604,can imagine
12605,must have be gaze
12606,have never be see
12607,have carve out
12608,be capsize
12609,to confine
12610,put up
12611,[ be ] falls national [ from ]
12612,can also reach
12613,[ be ] falls power [ from ]
12614,[ be ] include explorer [ from ]
12615,[ be ] include artist [ from ]
12616,be open up
12617,[ be ] priest [ from ]
12618,have start cut back
12619,be not actually
12620,have fish to
12621,clearly mark
12622,tow
12623,would fall
12624,typically rise
12625,be shroud
12626,to splash
12627,form an eddy with minimal current allow
12628,cascade
12629,unilaterally declare
12630,to impose
12631,affect zambia cause
12632,can be identify
12633,be commonly see
12634,declare to officially rename
12635,will interpret
12636,will shape
12637,have rely
12638,should dictate
12639,set out to create
12640,engage politically
12641,directly help
12642,aspire to write
12643,aspire to support
12644,struggle to get
12645,compose fiction to satisfy
12646,use such moral imperative to justify
12647,spend considerable time examine
12648,will take on
12649,to practice writing
12650,to practice
12651,"to write 50,000 word novel to give"
12652,not take
12653,deliberately write towards a working class audience profiling
12654,deliberately write
12655,will be assess
12656,historically have experience
12657,midlist
12658,may increasingly skew
12659,to highlight
12660,as represent
12661,have in work
12662,will influence
12663,be active from
12664,use a realist style to portray
12665,be strongly influence
12666,[ be ] female novelist [ from ]
12667,precipitate
12668,not develop
12669,capture the local character of a particular region focuss
12670,capture the social character of a particular region in britain focuss
12671,be associate with
12672,be the novelist of
12673,have contribution of
12674,could embrace
12675,in recreate
12676,to continue write
12677,will only publish
12678,laud
12679,slot
12680,give example of author like colson whitehead make
12681,give example of author like tom perrotta making
12682,give example of author like justin cronin make
12683,to successfully publish
12684,must find
12685,will not risk
12686,will publish
12687,do n't publish
12688,have provide important information on -PRON- development depict
12689,be prize
12690,will try to get
12691,to circumvent
12692,to realize
12693,could compromise
12694,guest
12695,[ be ] amateur [ of ]
12696,host serve
12697,to swinge
12698,be deem
12699,be review
12700,be not make
12701,[ be ] host of
12702,satirise
12703,be satirise
12704,make n't
12705,help discover help
12706,help discover
12707,under work
12708,chastise
12709,upset
12710,attempt to revive
12711,have identify
12712,challenge reveal
12713,should not acknowledge
12714,to last
12715,be n't be host
12716,could not win
12717,het
12718,decide to quit
12719,have time create have be run since 1992 of
12720,be screen
12721,be scrap
12722,[ be ] presenter [ of ]
12723,say broadcast
12724,be lampoon
12725,[ be ] the politician at
12726,improvise
12727,by enumerate
12728,could not see
12729,be routinely shoot away
12730,be post in
12731,be draft
12732,[ be ] first daughter [ of ]
12733,need need
12734,to tackle
12735,to ensure
12736,be the sole superior of
12737,could possibly result
12738,[ be ] builder of
12739,establish -PRON- yard before move northwards
12740,locate south
12741,[ be ] subsidiary of
12742,primarily produce
12743,have [ number of ] dry dock
12744,also handle
12745,repair
12746,be specialise
12747,be repair
12748,be more associated
12749,to merge
12750,be routinely use interchangeably
12751,be one bulk carrier of
12752,be roughly divide
12753,plan to expand
12754,refurbish
12755,specially commission
12756,lampost
12757,permanently dedicate
12758,to stage
12759,could be combine
12760,change show
12761,[ be ] former power [ of ]
12762,must be purchase
12763,tate
12764,[ be ] power company [ from ]
12765,would be convert
12766,to stop allow
12767,to disengage
12768,"pay £ 224,000"
12769,be name until
12770,consist down
12771,be cost
12772,have exhibit
12773,have not be display
12774,would help to make
12775,eschew
12776,by leave
12777,un
12778,be confiscate
12779,[ be ] the architect of
12780,be directly
12781,have [ number of ] location
12782,also operate
12783,have transport
12784,have be continuously serve
12785,resort to use
12786,gifted
12787,start provide
12788,also start provide
12789,lease five boeing 747 - 300 aircraft to replace
12790,be repaint in
12791,be repaint
12792,be offer with
12793,aim to privatize the airline due to increase loss by sell
12794,aim to privatize
12795,promote the culture of the four province of pakistan by add
12796,promote the culture of the four province of pakistan by apply
12797,generally do
12798,be loosely relate
12799,launch to represent
12800,work to provide
12801,provide special meal to allow
12802,do not serve
12803,be damage on
12804,be s
12805,sign to lease
12806,help establish emirates by lease
12807,have sponsor
12808,be ferry
12809,provide flower win
12810,be carry to
12811,be also carry out
12812,want to lease
12813,be not accept
12814,manage to lease
12815,again wet lease
12816,be postpone to
12817,start -PRON- operation by offer
12818,inaugurate -PRON- first international route use
12819,continue use
12820,be not give
12821,only be
12822,consider sell
12823,be drop on
12824,to operate domestically
12825,fight the battle of open sky to meet
12826,start non stop
12827,hand over pia closing
12828,to nose
12829,purchase a boeing 747 flight simulator to train
12830,be lease briefly
12831,to earn
12832,launch credit cards allow
12833,poise
12834,form a strategic alliance to promote
12835,to detour
12836,use the aircraft to replace
12837,launch pakistan international cargo offering
12838,[ be ] the designer of
12839,be hijack on
12840,to be fly
12841,be hijack
12842,[ be ] the then chairman of
12843,board the aircraft to negotiate
12844,manage to overpower
12845,try to disarm
12846,be donate to
12847,be donate later on
12848,be hold for
12849,[ be ] diplomat [ from ]
12850,would consume
12851,will decrease
12852,would help reduce
12853,have be try to move
12854,have be try
12855,be pap
12856,be have the prevalence at
12857,be not receive
12858,have not be match
12859,be work to establish
12860,hope by invest
12861,[ be ] instrument [ from ]
12862,be not confine
12863,turn out
12864,prospect
12865,would try to shift
12866,to dry out
12867,be dry up
12868,be exacerbate
12869,respect
12870,be both head of
12871,be exercise
12872,gaborone
12873,sizwe
12874,strike respectively
12875,for oversee
12876,be estimate after
12877,together form
12878,solicit in fighting
12879,solicit
12880,can attend
12881,be generally weave
12882,be be steadily enhance
12883,be increasingly produce
12884,to effectively implement policy to allow
12885,to effectively implement
12886,be widely speak
12887,have begin to implement
12888,to reintroduce
12889,will help
12890,have enter into an agreement with botswana give
12891,will focus
12892,have be forcibly relocate
12893,from access
12894,have [ number of ] muslims
12895,be well attend
12896,informally teach
12897,continue to organise
12898,predominantly stem
12899,have somewhat ease
12900,not offer
12901,wish to pursue
12902,construe
12903,have be hit very hard
12904,be have census current life expectancy at
12905,have stockpile
12906,have increasingly focus on prevention of poach prepare
12907,have increasingly focus
12908,have be have receive
12909,to explore
12910,have abolish
12911,to be consult
12912,will acquaint
12913,bring up
12914,debut take $ 1 million making
12915,debut take
12916,have stir
12917,have be honour
12918,trail
12919,study minutely
12920,have refer to slumdog millionaire note
12921,have also state
12922,[ be ] superstar [ of ]
12923,work to lift
12924,be positively receive
12925,[ be ] street journal critic [ of ]
12926,give the film state
12927,would have embrace shamelessly pull out
12928,would n't think
12929,shamelessly pull out
12930,clearly believe
12931,can go
12932,can chide
12933,successfully mix
12934,with assemble
12935,should be interpret
12936,recount -PRON- history illustrate
12937,to answer
12938,win eightthe most for any 2008 filmincluding
12939,to cast
12940,[ be ] the writer of
12941,to pen
12942,decide to translate
12943,to step in
12944,fib
12945,have respond positively
12946,lean heavily
12947,from really hit
12948,be just little
12949,personally favour that year criticise
12950,personally favour
12951,inaccuracy
12952,to forgive
12953,never learn
12954,use -PRON- phone - a - friend lifeline to call
12955,randomly pick
12956,have betray
12957,latika meet
12958,dance energetically
12959,begin to relieve
12960,begin search
12961,increase respectively
12962,"gross $ 170,419 make"
12963,want to get
12964,have not star
12965,to tie
12966,have gross
12967,be co - produce
12968,met out
12969,be ship
12970,be also release
12971,state supervise
12972,get a boy to dub
12973,be also dub
12974,dub respectively
12975,[ be ] a girl from
12976,have be study
12977,to take in
12978,be blind
12979,to board
12980,make sell
12981,be be raise
12982,manage to get
12983,to obey
12984,[ be ] initially want actor [ from ]
12985,have also win
12986,[ be ] production company celador films invite director [ from ]
12987,decide to commit
12988,step up
12989,top the worldwide box office ( bar north america gross
12990,bar
12991,arguably call
12992,be be appreciate widely
12993,[ be ] the executive producer of
12994,[ be ] an established host of
12995,[ be ] an establish star [ of ]
12996,do not want to give -PRON- audience by play
12997,do not want to give
12998,do not regret turn
12999,do not regret
13000,have offer
13001,do better
13002,succeed in find
13003,reproach
13004,to forget
13005,bluff
13006,to wait
13007,attempt to meet
13008,[ be ] host [ of ]
13009,try to fail jamal feed
13010,will assist
13011,have tend
13012,to dispossess
13013,be adapt from
13014,be standardize in
13015,be slightly alter
13016,be devise in
13017,[ be ] a officer [ of ]
13018,be devise
13019,succeed in standardize
13020,be also widely use
13021,be also widely use however
13022,keep use
13023,be relate for
13024,would have the high wind of
13025,have the scale of
13026,be not mathematically e.g.
13027,have force of
13028,be designate as
13029,would have be refer
13030,be extend in
13031,very roughly related
13032,do not reference
13033,do n't really think
13034,can totally relate
13035,be motivate
13036,also incorporate
13037,revisit
13038,be overpopulated
13039,to recapture
13040,can not alleviate
13041,have ossify
13042,would n't recognize
13043,start off slowly
13044,can not predict
13045,[ be ] satellite [ of ]
13046,have be repeat
13047,even shoot a photograph for the cover art wear
13048,even shoot
13049,decide to call
13050,be pre - load
13051,pre - load worldwide
13052,be stream
13053,solely feature
13054,have sell worldwide
13055,start work
13056,to collaborate
13057,be also ask
13058,have decide to call
13059,have decide to portray
13060,debut worldwide
13061,have n't deliver
13062,be disappoint
13063,here - nothing
13064,[ be ] manager guy [ of ]
13065,can handle
13066,continuously repeat
13067,to reconvene with madonna to complete
13068,to reconvene
13069,by say
13070,also want to do
13071,also want
13072,could have rank
13073,comment on the composition of the track say
13074,have be deliver
13075,just hand over to timbalake trusting
13076,just hand over to pharrell trust
13077,holler
13078,just hand over
13079,to polish up
13080,na kick
13081,[ be ] designer [ of ]
13082,announce to begin
13083,be emulate
13084,start call up
13085,freak out
13086,speak to timberlake suggest
13087,be go
13088,have lay
13089,could essentially do
13090,just throw
13091,play just throw
13092,want to turn
13093,interlude
13094,need to think
13095,have comment
13096,will give
13097,to have say
13098,to have work
13099,debut make
13100,go be
13101,flash
13102,gyrate
13103,be project
13104,start sing
13105,strap
13106,say before dedicate
13107,ca n't get
13108,end the show by race up
13109,dance touch
13110,perform feature
13111,score solidly
13112,face problem with the organiser cause
13113,chart
13114,hit break
13115,do not normally write down
13116,come faster
13117,nevertheless use
13118,can relate
13119,do n't like to repeat
13120,be listen obsessively
13121,too call
13122,in collaborate
13123,amazed
13124,write down
13125,have intensive discussion among -PRON- before record
13126,be dredge in
13127,be dredge
13128,be build out
13129,specialis
13130,enrol make
13131,enrol on full - time course make
13132,enrol
